text,warmth,brightness,texture,valence,arousal,intensity,geometry,color_temperature
gravel crunching underfoot sensation,0.5,0.5,0.8,0.5,0.4,0.45,0.5,0.5
absolute gentle breeze vibes,0.5,0.5,0.3,0.7,0.25,0.15,0.5,0.5
barely cracked dry earth,0.3999999999999999,0.45,0.6199999999999999,0.55,0.5,0.5,0.5,0.5
evokes azure ocean depths,0.35,0.5,0.5,0.5,0.5,0.55,0.5,0.12
absolute explosive excitement,0.5,0.8,0.5,0.85,0.95,0.9,0.5,0.5
evokes triumphant victory vibes,0.5,0.8,0.5,0.92,0.9,0.85,0.5,0.5
like complex ambivalence,0.5,0.5,0.5,0.5,0.45,0.5,0.5,0.5
sterile hospital corridor at night sensation,0.3,0.85,0.4,0.25,0.5,0.55,0.85,0.3
neutral daylight sensation,0.5,0.7,0.5,0.6,0.5,0.5,0.5,0.5
the feeling of satin sheets gliding energy,0.65,0.5,0.08,0.85,0.3,0.5,0.5,0.5
the feeling of complex ambivalence feeling,0.5,0.5,0.5,0.5,0.45,0.5,0.5,0.5
somewhat gleaming white marble,0.5,0.78,0.2,0.5,0.5,0.5,0.6,0.5
pure serene calm vibes,0.5,0.5,0.5,0.8,0.08,0.2,0.5,0.5
evokes gritty sand beach energy,0.7,0.75,0.8,0.5,0.5,0.5,0.5,0.5
total smooth velvet cushion vibes,0.7,0.5,0.1,0.8,0.5,0.5,0.5,0.5
experiencing gravel crunching underfoot energy,0.5,0.5,0.8,0.5,0.4,0.45,0.5,0.5
bitter resentment feeling,0.35,0.5,0.65,0.15,0.5,0.7,0.5,0.5
absolute smooth pebble beach atmosphere,0.5,0.5,0.35,0.7,0.5,0.5,0.18,0.5
like abandoned factory in winter rain vibes,0.15,0.3,0.85,0.15,0.3,0.65,0.8,0.25
dim candlelit room,0.78,0.18,0.25,0.78,0.25,0.5,0.4,0.8
candlelit dinner romantic,0.82,0.2,0.2,0.88,0.35,0.55,0.35,0.82
soft candlelight glow,0.8,0.22,0.2,0.8,0.2,0.45,0.35,0.78
intimate candlelit atmosphere,0.8,0.2,0.22,0.82,0.28,0.52,0.38,0.8
warm candle flickering,0.82,0.25,0.3,0.75,0.3,0.45,0.35,0.82
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
soft whispered words,0.6,0.4,0.12,0.65,0.15,0.15,0.38,0.55
quiet gentle whisper,0.58,0.42,0.15,0.62,0.1,0.12,0.4,0.52
barely audible whisper,0.55,0.4,0.18,0.6,0.08,0.1,0.42,0.5
hushed whispered secret,0.58,0.35,0.15,0.58,0.2,0.25,0.4,0.52
cold brutalist architecture,0.25,0.45,0.75,0.3,0.32,0.6,0.9,0.25
grey brutalist tower,0.28,0.5,0.72,0.28,0.3,0.55,0.88,0.3
stark concrete brutalism,0.25,0.48,0.78,0.28,0.35,0.62,0.92,0.28
monolithic concrete structure,0.3,0.5,0.75,0.35,0.3,0.65,0.88,0.32
roaring fire blazing,0.95,0.75,0.6,0.6,0.9,0.9,0.42,0.95
dancing flames flickering wildly,0.92,0.72,0.55,0.65,0.85,0.82,0.4,0.92
intense fire burning,0.95,0.8,0.58,0.5,0.9,0.92,0.45,0.95
blazing inferno,0.98,0.85,0.62,0.4,0.95,0.98,0.48,0.98
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
bright sunshine pouring in,0.8,0.92,0.32,0.88,0.58,0.6,0.42,0.78
dazzling sunbeams,0.78,0.95,0.35,0.82,0.6,0.7,0.45,0.78
silky smooth liquid,0.55,0.6,0.08,0.7,0.3,0.35,0.2,0.55
rough hewn stone wall,0.4,0.45,0.88,0.45,0.3,0.55,0.75,0.42
velvet soft touch,0.7,0.45,0.1,0.8,0.25,0.45,0.3,0.65
jagged rocky terrain,0.45,0.55,0.9,0.35,0.5,0.65,0.85,0.45
heart racing excitement,0.65,0.75,0.45,0.85,0.95,0.88,0.5,0.65
deep meditative stillness,0.55,0.5,0.25,0.75,0.05,0.25,0.4,0.5
explosive energy burst,0.7,0.85,0.6,0.75,0.98,0.95,0.55,0.7
peaceful drowsy rest,0.65,0.4,0.2,0.72,0.08,0.2,0.35,0.6
icy blue frozen tundra,0.05,0.7,0.5,0.4,0.3,0.6,0.5,0.05
warm amber sunset glow,0.85,0.7,0.3,0.85,0.4,0.6,0.35,0.92
cool silver moonbeam,0.3,0.5,0.25,0.6,0.25,0.45,0.4,0.15
golden hour warmth,0.85,0.75,0.3,0.88,0.45,0.55,0.35,0.9
crushing hopeless despair,0.25,0.15,0.55,0.02,0.35,0.92,0.5,0.28
bittersweet farewell,0.55,0.45,0.4,0.42,0.35,0.7,0.45,0.52
melancholic longing,0.5,0.4,0.35,0.38,0.28,0.68,0.42,0.48
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
brilliant sunlight streaming,0.82,0.95,0.3,0.85,0.55,0.65,0.45,0.8
bright sunlight,0.8,0.92,0.32,0.82,0.5,0.6,0.45,0.78
bright sunlight,0.8,0.92,0.32,0.82,0.5,0.6,0.45,0.78
bright sunlight,0.8,0.92,0.32,0.82,0.5,0.6,0.45,0.78
bright sunlight,0.8,0.92,0.32,0.82,0.5,0.6,0.45,0.78
bright sunlight,0.8,0.92,0.32,0.82,0.5,0.6,0.45,0.78
bright sunlight,0.8,0.92,0.32,0.82,0.5,0.6,0.45,0.78
bright sunlight,0.8,0.92,0.32,0.82,0.5,0.6,0.45,0.78
bright sunlight,0.8,0.92,0.32,0.82,0.5,0.6,0.45,0.78
bright sunlight,0.8,0.92,0.32,0.82,0.5,0.6,0.45,0.78
bright sunlight,0.8,0.92,0.32,0.82,0.5,0.6,0.45,0.78
bright sunlight,0.8,0.92,0.32,0.82,0.5,0.6,0.45,0.78
bright sunlight,0.8,0.92,0.32,0.82,0.5,0.6,0.45,0.78
bright sunlight,0.8,0.92,0.32,0.82,0.5,0.6,0.45,0.78
bright sunlight,0.8,0.92,0.32,0.82,0.5,0.6,0.45,0.78
bright sunlight,0.8,0.92,0.32,0.82,0.5,0.6,0.45,0.78
bright sunlight,0.8,0.92,0.32,0.82,0.5,0.6,0.45,0.78
bright sunlight,0.8,0.92,0.32,0.82,0.5,0.6,0.45,0.78
bright sunlight,0.8,0.92,0.32,0.82,0.5,0.6,0.45,0.78
bright sunlight,0.8,0.92,0.32,0.82,0.5,0.6,0.45,0.78
bright sunlight,0.8,0.92,0.32,0.82,0.5,0.6,0.45,0.78
bright sunlight,0.8,0.92,0.32,0.82,0.5,0.6,0.45,0.78
bright sunlight,0.8,0.92,0.32,0.82,0.5,0.6,0.45,0.78
bright sunlight,0.8,0.92,0.32,0.82,0.5,0.6,0.45,0.78
bright sunlight,0.8,0.92,0.32,0.82,0.5,0.6,0.45,0.78
bright sunlight,0.8,0.92,0.32,0.82,0.5,0.6,0.45,0.78
bright sunlight,0.8,0.92,0.32,0.82,0.5,0.6,0.45,0.78
bright sunlight,0.8,0.92,0.32,0.82,0.5,0.6,0.45,0.78
bright sunlight,0.8,0.92,0.32,0.82,0.5,0.6,0.45,0.78
bright sunlight,0.8,0.92,0.32,0.82,0.5,0.6,0.45,0.78
bright sunlight,0.8,0.92,0.32,0.82,0.5,0.6,0.45,0.78
streaming sunlight rays,0.78,0.9,0.28,0.8,0.52,0.58,0.48,0.75
streaming sunlight rays,0.78,0.9,0.28,0.8,0.52,0.58,0.48,0.75
streaming sunlight rays,0.78,0.9,0.28,0.8,0.52,0.58,0.48,0.75
streaming sunlight rays,0.78,0.9,0.28,0.8,0.52,0.58,0.48,0.75
streaming sunlight rays,0.78,0.9,0.28,0.8,0.52,0.58,0.48,0.75
streaming sunlight rays,0.78,0.9,0.28,0.8,0.52,0.58,0.48,0.75
streaming sunlight rays,0.78,0.9,0.28,0.8,0.52,0.58,0.48,0.75
streaming sunlight rays,0.78,0.9,0.28,0.8,0.52,0.58,0.48,0.75
streaming sunlight rays,0.78,0.9,0.28,0.8,0.52,0.58,0.48,0.75
streaming sunlight rays,0.78,0.9,0.28,0.8,0.52,0.58,0.48,0.75
streaming sunlight rays,0.78,0.9,0.28,0.8,0.52,0.58,0.48,0.75
streaming sunlight rays,0.78,0.9,0.28,0.8,0.52,0.58,0.48,0.75
streaming sunlight rays,0.78,0.9,0.28,0.8,0.52,0.58,0.48,0.75
streaming sunlight rays,0.78,0.9,0.28,0.8,0.52,0.58,0.48,0.75
streaming sunlight rays,0.78,0.9,0.28,0.8,0.52,0.58,0.48,0.75
streaming sunlight rays,0.78,0.9,0.28,0.8,0.52,0.58,0.48,0.75
streaming sunlight rays,0.78,0.9,0.28,0.8,0.52,0.58,0.48,0.75
streaming sunlight rays,0.78,0.9,0.28,0.8,0.52,0.58,0.48,0.75
streaming sunlight rays,0.78,0.9,0.28,0.8,0.52,0.58,0.48,0.75
streaming sunlight rays,0.78,0.9,0.28,0.8,0.52,0.58,0.48,0.75
streaming sunlight rays,0.78,0.9,0.28,0.8,0.52,0.58,0.48,0.75
streaming sunlight rays,0.78,0.9,0.28,0.8,0.52,0.58,0.48,0.75
streaming sunlight rays,0.78,0.9,0.28,0.8,0.52,0.58,0.48,0.75
streaming sunlight rays,0.78,0.9,0.28,0.8,0.52,0.58,0.48,0.75
streaming sunlight rays,0.78,0.9,0.28,0.8,0.52,0.58,0.48,0.75
streaming sunlight rays,0.78,0.9,0.28,0.8,0.52,0.58,0.48,0.75
streaming sunlight rays,0.78,0.9,0.28,0.8,0.52,0.58,0.48,0.75
streaming sunlight rays,0.78,0.9,0.28,0.8,0.52,0.58,0.48,0.75
streaming sunlight rays,0.78,0.9,0.28,0.8,0.52,0.58,0.48,0.75
streaming sunlight rays,0.78,0.9,0.28,0.8,0.52,0.58,0.48,0.75
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
gentle subtle whisper,0.55,0.45,0.15,0.65,0.12,0.12,0.4,0.5
soft whisper,0.58,0.42,0.12,0.62,0.15,0.15,0.42,0.52
soft whisper,0.58,0.42,0.12,0.62,0.15,0.15,0.42,0.52
soft whisper,0.58,0.42,0.12,0.62,0.15,0.15,0.42,0.52
soft whisper,0.58,0.42,0.12,0.62,0.15,0.15,0.42,0.52
soft whisper,0.58,0.42,0.12,0.62,0.15,0.15,0.42,0.52
soft whisper,0.58,0.42,0.12,0.62,0.15,0.15,0.42,0.52
soft whisper,0.58,0.42,0.12,0.62,0.15,0.15,0.42,0.52
soft whisper,0.58,0.42,0.12,0.62,0.15,0.15,0.42,0.52
soft whisper,0.58,0.42,0.12,0.62,0.15,0.15,0.42,0.52
soft whisper,0.58,0.42,0.12,0.62,0.15,0.15,0.42,0.52
soft whisper,0.58,0.42,0.12,0.62,0.15,0.15,0.42,0.52
soft whisper,0.58,0.42,0.12,0.62,0.15,0.15,0.42,0.52
soft whisper,0.58,0.42,0.12,0.62,0.15,0.15,0.42,0.52
soft whisper,0.58,0.42,0.12,0.62,0.15,0.15,0.42,0.52
soft whisper,0.58,0.42,0.12,0.62,0.15,0.15,0.42,0.52
soft whisper,0.58,0.42,0.12,0.62,0.15,0.15,0.42,0.52
soft whisper,0.58,0.42,0.12,0.62,0.15,0.15,0.42,0.52
soft whisper,0.58,0.42,0.12,0.62,0.15,0.15,0.42,0.52
soft whisper,0.58,0.42,0.12,0.62,0.15,0.15,0.42,0.52
soft whisper,0.58,0.42,0.12,0.62,0.15,0.15,0.42,0.52
soft whisper,0.58,0.42,0.12,0.62,0.15,0.15,0.42,0.52
soft whisper,0.58,0.42,0.12,0.62,0.15,0.15,0.42,0.52
soft whisper,0.58,0.42,0.12,0.62,0.15,0.15,0.42,0.52
soft whisper,0.58,0.42,0.12,0.62,0.15,0.15,0.42,0.52
soft whisper,0.58,0.42,0.12,0.62,0.15,0.15,0.42,0.52
soft whisper,0.58,0.42,0.12,0.62,0.15,0.15,0.42,0.52
soft whisper,0.58,0.42,0.12,0.62,0.15,0.15,0.42,0.52
soft whisper,0.58,0.42,0.12,0.62,0.15,0.15,0.42,0.52
soft whisper,0.58,0.42,0.12,0.62,0.15,0.15,0.42,0.52
soft whisper,0.58,0.42,0.12,0.62,0.15,0.15,0.42,0.52
gentle whisper voice,0.56,0.44,0.14,0.64,0.14,0.14,0.41,0.51
gentle whisper voice,0.56,0.44,0.14,0.64,0.14,0.14,0.41,0.51
gentle whisper voice,0.56,0.44,0.14,0.64,0.14,0.14,0.41,0.51
gentle whisper voice,0.56,0.44,0.14,0.64,0.14,0.14,0.41,0.51
gentle whisper voice,0.56,0.44,0.14,0.64,0.14,0.14,0.41,0.51
gentle whisper voice,0.56,0.44,0.14,0.64,0.14,0.14,0.41,0.51
gentle whisper voice,0.56,0.44,0.14,0.64,0.14,0.14,0.41,0.51
gentle whisper voice,0.56,0.44,0.14,0.64,0.14,0.14,0.41,0.51
gentle whisper voice,0.56,0.44,0.14,0.64,0.14,0.14,0.41,0.51
gentle whisper voice,0.56,0.44,0.14,0.64,0.14,0.14,0.41,0.51
gentle whisper voice,0.56,0.44,0.14,0.64,0.14,0.14,0.41,0.51
gentle whisper voice,0.56,0.44,0.14,0.64,0.14,0.14,0.41,0.51
gentle whisper voice,0.56,0.44,0.14,0.64,0.14,0.14,0.41,0.51
gentle whisper voice,0.56,0.44,0.14,0.64,0.14,0.14,0.41,0.51
gentle whisper voice,0.56,0.44,0.14,0.64,0.14,0.14,0.41,0.51
gentle whisper voice,0.56,0.44,0.14,0.64,0.14,0.14,0.41,0.51
gentle whisper voice,0.56,0.44,0.14,0.64,0.14,0.14,0.41,0.51
gentle whisper voice,0.56,0.44,0.14,0.64,0.14,0.14,0.41,0.51
gentle whisper voice,0.56,0.44,0.14,0.64,0.14,0.14,0.41,0.51
gentle whisper voice,0.56,0.44,0.14,0.64,0.14,0.14,0.41,0.51
gentle whisper voice,0.56,0.44,0.14,0.64,0.14,0.14,0.41,0.51
gentle whisper voice,0.56,0.44,0.14,0.64,0.14,0.14,0.41,0.51
gentle whisper voice,0.56,0.44,0.14,0.64,0.14,0.14,0.41,0.51
gentle whisper voice,0.56,0.44,0.14,0.64,0.14,0.14,0.41,0.51
gentle whisper voice,0.56,0.44,0.14,0.64,0.14,0.14,0.41,0.51
gentle whisper voice,0.56,0.44,0.14,0.64,0.14,0.14,0.41,0.51
gentle whisper voice,0.56,0.44,0.14,0.64,0.14,0.14,0.41,0.51
gentle whisper voice,0.56,0.44,0.14,0.64,0.14,0.14,0.41,0.51
gentle whisper voice,0.56,0.44,0.14,0.64,0.14,0.14,0.41,0.51
gentle whisper voice,0.56,0.44,0.14,0.64,0.14,0.14,0.41,0.51
brutalist concrete blocks,0.28,0.48,0.78,0.32,0.35,0.58,0.92,0.28
brutalist concrete blocks,0.28,0.48,0.78,0.32,0.35,0.58,0.92,0.28
brutalist concrete blocks,0.28,0.48,0.78,0.32,0.35,0.58,0.92,0.28
brutalist concrete blocks,0.28,0.48,0.78,0.32,0.35,0.58,0.92,0.28
brutalist concrete blocks,0.28,0.48,0.78,0.32,0.35,0.58,0.92,0.28
brutalist concrete blocks,0.28,0.48,0.78,0.32,0.35,0.58,0.92,0.28
brutalist concrete blocks,0.28,0.48,0.78,0.32,0.35,0.58,0.92,0.28
brutalist concrete blocks,0.28,0.48,0.78,0.32,0.35,0.58,0.92,0.28
brutalist concrete blocks,0.28,0.48,0.78,0.32,0.35,0.58,0.92,0.28
brutalist concrete blocks,0.28,0.48,0.78,0.32,0.35,0.58,0.92,0.28
brutalist concrete blocks,0.28,0.48,0.78,0.32,0.35,0.58,0.92,0.28
brutalist concrete blocks,0.28,0.48,0.78,0.32,0.35,0.58,0.92,0.28
brutalist concrete blocks,0.28,0.48,0.78,0.32,0.35,0.58,0.92,0.28
brutalist concrete blocks,0.28,0.48,0.78,0.32,0.35,0.58,0.92,0.28
brutalist concrete blocks,0.28,0.48,0.78,0.32,0.35,0.58,0.92,0.28
brutalist concrete blocks,0.28,0.48,0.78,0.32,0.35,0.58,0.92,0.28
brutalist concrete blocks,0.28,0.48,0.78,0.32,0.35,0.58,0.92,0.28
brutalist concrete blocks,0.28,0.48,0.78,0.32,0.35,0.58,0.92,0.28
brutalist concrete blocks,0.28,0.48,0.78,0.32,0.35,0.58,0.92,0.28
brutalist concrete blocks,0.28,0.48,0.78,0.32,0.35,0.58,0.92,0.28
brutalist concrete blocks,0.28,0.48,0.78,0.32,0.35,0.58,0.92,0.28
brutalist concrete blocks,0.28,0.48,0.78,0.32,0.35,0.58,0.92,0.28
brutalist concrete blocks,0.28,0.48,0.78,0.32,0.35,0.58,0.92,0.28
brutalist concrete blocks,0.28,0.48,0.78,0.32,0.35,0.58,0.92,0.28
brutalist concrete blocks,0.28,0.48,0.78,0.32,0.35,0.58,0.92,0.28
brutalist concrete blocks,0.28,0.48,0.78,0.32,0.35,0.58,0.92,0.28
brutalist concrete blocks,0.28,0.48,0.78,0.32,0.35,0.58,0.92,0.28
brutalist concrete blocks,0.28,0.48,0.78,0.32,0.35,0.58,0.92,0.28
brutalist concrete blocks,0.28,0.48,0.78,0.32,0.35,0.58,0.92,0.28
brutalist concrete blocks,0.28,0.48,0.78,0.32,0.35,0.58,0.92,0.28
brutalist concrete blocks,0.28,0.48,0.78,0.32,0.35,0.58,0.92,0.28
brutalist concrete blocks,0.28,0.48,0.78,0.32,0.35,0.58,0.92,0.28
brutalist concrete blocks,0.28,0.48,0.78,0.32,0.35,0.58,0.92,0.28
brutalist concrete blocks,0.28,0.48,0.78,0.32,0.35,0.58,0.92,0.28
brutalist concrete blocks,0.28,0.48,0.78,0.32,0.35,0.58,0.92,0.28
brutalist concrete blocks,0.28,0.48,0.78,0.32,0.35,0.58,0.92,0.28
brutalist concrete blocks,0.28,0.48,0.78,0.32,0.35,0.58,0.92,0.28
brutalist concrete blocks,0.28,0.48,0.78,0.32,0.35,0.58,0.92,0.28
brutalist concrete blocks,0.28,0.48,0.78,0.32,0.35,0.58,0.92,0.28
brutalist concrete blocks,0.28,0.48,0.78,0.32,0.35,0.58,0.92,0.28
brutalist concrete blocks,0.28,0.48,0.78,0.32,0.35,0.58,0.92,0.28
brutalist concrete blocks,0.28,0.48,0.78,0.32,0.35,0.58,0.92,0.28
brutalist concrete blocks,0.28,0.48,0.78,0.32,0.35,0.58,0.92,0.28
brutalist concrete blocks,0.28,0.48,0.78,0.32,0.35,0.58,0.92,0.28
brutalist concrete blocks,0.28,0.48,0.78,0.32,0.35,0.58,0.92,0.28
brutalist concrete blocks,0.28,0.48,0.78,0.32,0.35,0.58,0.92,0.28
brutalist concrete blocks,0.28,0.48,0.78,0.32,0.35,0.58,0.92,0.28
brutalist concrete blocks,0.28,0.48,0.78,0.32,0.35,0.58,0.92,0.28
brutalist concrete blocks,0.28,0.48,0.78,0.32,0.35,0.58,0.92,0.28
brutalist concrete blocks,0.28,0.48,0.78,0.32,0.35,0.58,0.92,0.28
cold concrete brutalist,0.25,0.45,0.75,0.3,0.32,0.55,0.9,0.25
cold concrete brutalist,0.25,0.45,0.75,0.3,0.32,0.55,0.9,0.25
cold concrete brutalist,0.25,0.45,0.75,0.3,0.32,0.55,0.9,0.25
cold concrete brutalist,0.25,0.45,0.75,0.3,0.32,0.55,0.9,0.25
cold concrete brutalist,0.25,0.45,0.75,0.3,0.32,0.55,0.9,0.25
cold concrete brutalist,0.25,0.45,0.75,0.3,0.32,0.55,0.9,0.25
cold concrete brutalist,0.25,0.45,0.75,0.3,0.32,0.55,0.9,0.25
cold concrete brutalist,0.25,0.45,0.75,0.3,0.32,0.55,0.9,0.25
